Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
34644,690.13,238.1640436348007,185.65289928163435,1.282845808260216,0.6263811839326405,35094,210.02407192463676,0.7978076639646279,0.9871772952641478,0.9140628969386376,0.8818462632700609,0.0068746115816534,0.0025644807533761,0.7776528320433695,0.9976086758685224,DERMASON
45626,790.0509999999999,265.7257991939746,218.9481850847544,1.2136469598554227,0.566643832222705,46200,241.02453706642928,0.7726410621147464,0.9875757575757576,0.9185694679279394,0.9070422886958226,0.0058239994563182,0.0024317069185945,0.822725713482556,0.9984985609629876,SEKER
60716,984.188,404.2630876881845,192.45203653819027,2.1005913731027848,0.8794147423366198,61532,278.0395874657782,0.819290764829708,0.9867386075537932,0.787692817438621,0.6877689206199188,0.0066582628580305,0.0009189902125689,0.4730260881706882,0.9936345200639052,HOROZ
36018,696.8659999999999,257.98733727667206,177.93645755663462,1.449884643199432,0.7240856691098096,36364,214.1484109730238,0.7314042034724337,0.9904850951490484,0.9320321771210014,0.8300733409383023,0.0071627335575732,0.0020976084475813,0.6890217513364749,0.9990020560931326,DERMASON
33066,673.337,250.7839681495651,168.15046027871475,1.491425998679294,0.741910215543794,33406,205.18513295610109,0.7109133126934984,0.9898221876309644,0.9164875423469088,0.8181748397638029,0.0075843454953597,0.0020964395857444,0.6694100684225248,0.9983755798230384,DERMASON
29715,653.335,247.3275145805082,153.28767957590833,1.6134859322339157,0.7847786949641548,30100,194.51044463422872,0.7725204731574158,0.9872093023255814,0.8748100215933078,0.7864488711016951,0.0083233220454487,0.0019640766604373,0.6185018268571308,0.9979439966949576,DERMASON
76278,1083.7779999999998,433.5725896803778,225.43958822014875,1.923231820566407,0.8541917550468916,76973,311.6410852139184,0.8213593487530688,0.9909708599119172,0.8160720422792237,0.7187748779129576,0.0056841106174831,0.0009358663715111,0.516637325118787,0.9936133433607636,CALI
44152,801.564,310.120723045257,182.06443510715448,1.7033569618510869,0.8095318181067833,44731,237.09928801906364,0.7024309532900598,0.987055956719054,0.8635427401621281,0.7645386792951043,0.0070239337526104,0.0014803282171782,0.5845193921383025,0.9956451759357432,SIRA
33668,690.41,254.97173610304748,168.66518778439774,1.5117033897295638,0.7499403755161085,34064,207.0445096884809,0.7812507251421279,0.9883748238609676,0.8875912990614122,0.8120292580382452,0.0075731179785864,0.0020311462496626,0.6593915159101429,0.9968043897602789,DERMASON
71133,1050.271,366.8312187811585,247.46039741004745,1.482383535387729,0.7381932953990841,72336,300.9474182239255,0.7213568603589899,0.9833692767086928,0.8103604582863655,0.8203975093064872,0.0051569766322404,0.0014410274675596,0.6730520732762877,0.997721311883344,BARBUNYA
58102,907.665,334.8035816134982,223.8662564927367,1.495551794445452,0.7435777094607305,58986,271.98853657498586,0.8052945252945253,0.9850133930085104,0.886236775629253,0.812382398253353,0.0057623417715999,0.0015481776594244,0.6599651609918695,0.987012080792872,CALI
51609,860.256,327.0809243786009,202.7296136822949,1.6133850325941108,0.7847480826563222,52321,256.3408271505673,0.7190386624869384,0.9863916974063952,0.8763546337633136,0.7837229506354491,0.0063376721962952,0.0014748905557016,0.6142216633527345,0.9909760383483605,SIRA
72515,1103.397,386.00473171676464,239.86238661614112,1.6092757900157952,0.7834954438193832,73844,303.85681757444627,0.6980650750866384,0.9820026000758356,0.7484695173255344,0.7871841783468205,0.005323101864673,0.001260810933308,0.619658930639559,0.9972021151453192,BARBUNYA
47500,813.446,309.1800498350292,196.74295788066567,1.5714923327652834,0.7714105152456279,48001,245.92453796829676,0.7864238410596026,0.9895627174433866,0.9020820015527492,0.7954088179347794,0.0065090536807374,0.001607160393018,0.632675187648403,0.9942442065203024,SIRA
62504,989.061,347.19417043014727,230.9493250644952,1.5033348563941002,0.7466760983541281,63945,282.103818662787,0.7653613498885705,0.9774650089921024,0.8029186034645904,0.8125246409330023,0.005554751222804,0.0014934494858397,0.6601962921233043,0.992496098011105,BARBUNYA
37179,704.496,240.38358689529824,197.17924513197525,1.2191120152346948,0.5719777005470468,37555,217.57245467592767,0.7716687422166875,0.9899880175742244,0.9413486524017568,0.9051052839588992,0.0064655742998816,0.0026765987494451,0.81921557505032,0.9987155506112452,SEKER
44704,847.5439999999999,360.1876427065493,158.39201139445225,2.274026572019181,0.8981209102023432,45127,238.57682328306893,0.738298926507019,0.9906264542291754,0.7820449951038206,0.662368152028584,0.008057168099198,0.0009566651587151,0.4387315688217614,0.9976872454843476,HOROZ
37064,710.7009999999999,265.1101849768168,178.20922781289715,1.4876344408784343,0.7403622079074621,37390,217.23570260448457,0.7061423563481176,0.9912810912008558,0.9221218187229347,0.8194166611270753,0.0071527677794306,0.0019891752593168,0.6714436645326445,0.9988627204683876,DERMASON
41776,763.46,281.2932671554341,189.6159949866479,1.483489128515987,0.738652411798177,42174,230.6314272185301,0.8007206792785541,0.9905629060558638,0.9006667757206142,0.8198967204255558,0.0067333700487225,0.0018769333131241,0.6722306321645821,0.997246834671587,SIRA
36956,718.098,269.2444837702922,175.92565154896545,1.5304447157062442,0.7570086537883954,37462,216.91897246491067,0.7811291243051299,0.9864929795526132,0.9005905553714465,0.8056580005924154,0.007285541827316,0.0018934093415846,0.6490848139185684,0.993388423506844,SIRA
48733,863.324,353.4646148855749,177.24239124442235,1.994244223426985,0.8651906265411099,49160,249.09593078486583,0.6942813995896968,0.9913140764849472,0.8216472061258322,0.704726641068454,0.0072530854838728,0.0011035329807424,0.4966396386316256,0.9904207304659848,HOROZ
69034,990.3300000000002,386.0383345040572,229.11182789560684,1.684934112960562,0.8048376636359811,69937,296.4739764823335,0.7615444015444015,0.9870883795415876,0.8845309459709758,0.7679910257182441,0.0055920029913384,0.0011999737297272,0.5898102155837605,0.9937913524097012,CALI
55701,932.537,386.3861055766393,183.97158041692816,2.100248879207247,0.8793727131520411,56186,266.30943633542785,0.7245658536585365,0.9913679564304276,0.8048977470054216,0.6892313996073692,0.0069367893857675,0.0009656027405107,0.475039922204733,0.9977020641891886,HOROZ
31797,656.833,233.38723033141525,174.0847482951837,1.340652944137739,0.6660521265744329,32174,201.2093382622784,0.7812530712530713,0.9882824641014484,0.9261601331693138,0.8621265952578318,0.0073399135242763,0.0025012371842585,0.7432622662508612,0.9964567455157052,DERMASON
50819,838.628,309.0626807420947,210.32124320492252,1.4694791454849156,0.7327357938082685,51364,254.3713042461673,0.7979493460203809,0.9893894556498716,0.9080238629317328,0.8230411502139077,0.0060816364104389,0.0017214182904261,0.6773967349454321,0.9954203752218854,SIRA
52660,866.059,328.3550412003861,205.614904932082,1.5969418233996573,0.7796649649439158,53405,258.9378196126508,0.8049895287157772,0.9860499953187905,0.8822583155121998,0.7885909674663045,0.006235378678321,0.0014874753919645,0.621875713969442,0.9930993365943244,SIRA
76864,1111.913,415.5122888817365,235.94649492108576,1.761044549615827,0.8231356368835322,78170,312.83587448776325,0.7603371186641871,0.9832928233337598,0.7812521575506136,0.7528919910640788,0.005405811418632,0.0010714486533729,0.5668463502084329,0.9982416755041849,BARBUNYA
37393,729.5029999999999,278.40713289566514,171.64904475215414,1.6219556205375925,0.7873238358028158,37812,218.19772294018543,0.7666270296867311,0.9889188617370148,0.8829701239679468,0.7837361085930096,0.0074454345170396,0.0017328031785318,0.6142422879125137,0.9962737312515716,DERMASON
35942,698.6579999999999,252.93401092911236,181.26659669259885,1.3953702201296951,0.6974271504022977,36276,213.92235908588708,0.7756819751381215,0.9907928106737236,0.9253005732762188,0.8457635187141411,0.0070372825922072,0.0022211635963207,0.7153159295877254,0.998130546131102,DERMASON
41974,780.738,287.8867488730743,186.98345005918583,1.539637592428365,0.7603586046846174,42558,231.17732728516808,0.7050661828932339,0.986277550636778,0.8653256685355144,0.803014825066128,0.0068586922588524,0.0017592004706234,0.6448328092759843,0.9928088339924956,SIRA
47184,856.996,302.86670603725054,199.1193804682524,1.5210307772403886,0.7534991398214832,47992,245.10515024940605,0.7368815592203898,0.9831638606434404,0.8073224499696003,0.8092839039866594,0.006418843379901,0.0016984006703235,0.6549404372518884,0.9961845623194,SIRA
37600,721.2370000000001,268.8831089833439,178.2037500185152,1.5088521366997452,0.748835892002479,38001,218.8008383942852,0.7174887892376681,0.989447646114576,0.908325930544298,0.8137396180131157,0.0071511465155144,0.0019341817525694,0.6621721659241314,0.999119887417724,DERMASON
30322,645.639,241.3049711193381,160.51523321010907,1.5033150828960755,0.7466683037348141,30671,196.487072031367,0.7255802823642019,0.988621173095106,0.914088394501868,0.8142686456890014,0.0079580822874262,0.0021580377465825,0.6630334273522005,0.9967481518028424,DERMASON
61226,1008.3780000000002,408.2274671680919,199.3850822154176,2.0474323486600614,0.872610565660102,63901,279.2048788362321,0.6116483516483516,0.9581383702915448,0.7566569529113621,0.6839443724183963,0.006667550830825,0.0008999724601249,0.4677799045627942,0.9577477086549808,HOROZ
31998,657.739,245.29211439861925,166.37187842832958,1.4743604310766214,0.7348218164166122,32343,201.84429383174484,0.7224655678482728,0.9893330859846026,0.9294488848690804,0.8228731458677541,0.0076658576910625,0.0021680638773414,0.6771202141902939,0.998319250884296,DERMASON
29669,644.6099999999999,237.0415392081799,160.05430674655787,1.4810069408724469,0.7376198022922931,30108,194.3598313766184,0.7584681851880256,0.9854191576989504,0.8972608020998518,0.8199399650620871,0.007989535852512,0.0022275606270607,0.6723015463060168,0.99568325643849,DERMASON
27378,601.0459999999999,213.3284849937898,163.72963141447667,1.3029314434462698,0.6410488374361348,27718,186.7049872278705,0.7468085106382979,0.9877336027130384,0.9523490670849128,0.8751995179326646,0.0077919674553944,0.0028200393722134,0.7659741961895684,0.9980118650838704,DERMASON
35758,682.303,239.435320549712,190.4997503899915,1.2568799699712965,0.6057948078141503,36049,213.37408380738265,0.7458906967042136,0.991927654026464,0.9652249122330704,0.8911554206685288,0.0066959930798621,0.0026050050614155,0.7941579837869026,0.9981612628145476,SEKER
40662,727.207,248.59513220447903,208.5024268737328,1.1922889144835995,0.5445584629009926,41024,227.53563757798727,0.793559718969555,0.9911758970358814,0.966234407609348,0.915285973463191,0.0061136966259524,0.0026467375257762,0.8377484132184613,0.9988381462065976,SEKER
46568,783.891,275.3549027267408,216.0214591588828,1.2746645810045127,0.6201033733866014,46944,243.4999365897804,0.769973544973545,0.9919904567143832,0.9523269919527828,0.8843130599037384,0.0059129638963825,0.0022305355307879,0.7820095879163127,0.9967999237228584,SEKER
41110,758.986,288.1748224459972,182.66923001213797,1.5775772549479117,0.7734286409431058,41566,228.78565882516008,0.790957190957191,0.9890294952605496,0.8967880459867422,0.7939127259045455,0.0070098472986134,0.0017178268003989,0.630297416353186,0.9943428678912202,SIRA
51403,894.8789999999999,370.6961584646249,177.52414975472522,2.088144959301561,0.8778727578792733,52090,255.8287167579542,0.6230440105208296,0.986811288155116,0.8066213201734007,0.6901304772554518,0.00721156661021,0.001009100008528,0.4762800756368379,0.9945418391568293,HOROZ
31901,658.9949999999999,240.87317047712145,169.14963584239877,1.4240241740842374,0.7119449599073338,32340,201.5381222414172,0.744098712446352,0.986425479282622,0.9231024893812982,0.8366980923703982,0.0075506463896781,0.002282648338981,0.7000636977762634,0.9969076290322006,DERMASON
37832,720.4759999999999,263.0344963982221,183.3849804625428,1.4343295494253856,0.7168865435871482,38289,219.4748241972657,0.7251677209124018,0.9880644571547964,0.9158621855585968,0.8343955914626153,0.0069526986783205,0.0020788405232494,0.6962160030522477,0.9986031859606732,DERMASON
43263,788.422,296.9104121458752,186.17368141174947,1.5948033572436895,0.7789898337431662,43762,234.70015429027168,0.7085325908942024,0.9885974132809286,0.8745991019528017,0.7904746505655081,0.0068629177853101,0.0016528762830259,0.6248501731866624,0.99651315397239,SIRA
33180,670.4879999999999,240.96950050439983,175.6450401951203,1.3719117843390969,0.6846097021799004,33564,205.53853189685063,0.7748353649992994,0.988559170539864,0.9274793023955978,0.8529649248830881,0.0072624924805424,0.0023713199191969,0.7275491630808122,0.9981332705166136,SIRA
92041,1193.866,440.9058834183513,266.8912996045467,1.6520054571716738,0.7959785131562401,93687,342.33060181200443,0.684065403195838,0.9824308602047244,0.8114841176646798,0.7764255699150782,0.0047903204378304,0.0010738500614557,0.6028366656179539,0.9958894613840352,BARBUNYA
34266,693.326,269.6465006385251,162.11418238357984,1.663312220275164,0.7990910414280805,34595,208.8751450984417,0.701424711373127,0.9904899551958376,0.8957736871345633,0.7746258327247848,0.0078692144002371,0.0017477489297305,0.6000451807245665,0.9980624818163906,DERMASON
28995,631.422,241.27161972851445,153.1876014377849,1.575007490580128,0.7725798481586037,29290,192.1394821466844,0.7646360759493671,0.9899283031751452,0.913889227502792,0.7963617203004857,0.0083211457054152,0.002064450118096,0.634191989559949,0.998857134022834,DERMASON
32525,663.9139999999999,225.07785556031743,184.2147341738576,1.221823306206843,0.5745792538814934,33000,203.4996712344056,0.7690579778681548,0.9856060606060606,0.9272642490958108,0.9041301318950534,0.0069201492870197,0.0028524562955168,0.8174512954005669,0.9987810444093874,SEKER
37809,721.444,263.6899885652312,182.7969035957109,1.4425298425646764,0.7207197353695796,38242,219.4080990913776,0.7191304017041996,0.9886773704304168,0.9128508057269136,0.832068370457306,0.006974265084113,0.002062121578503,0.6923377731154767,0.9987178988538472,DERMASON
27528,621.479,240.1646542554,146.18377716144144,1.6428953945427789,0.7934146810335052,27819,187.21575304303204,0.7868290173212142,0.9895395233473524,0.8956361349501132,0.7795308332255247,0.0087243771525501,0.0019872265713814,0.6076683199492809,0.9983354842542216,DERMASON
49521,893.459,372.4432141718905,170.58109507187322,2.183379195771747,0.8889492830426166,50160,251.10176322525092,0.6065182245737801,0.9872607655502392,0.7795608386844198,0.6742014719842959,0.007520914645744,0.0009585377210016,0.4545476248257913,0.9924498275320942,HOROZ
70331,1037.407,403.1301198680945,224.9070412231327,1.7924299642897563,0.8299069354176194,71883,299.2460700172497,0.7915522441813353,0.978409359653882,0.8212177131672931,0.7423064049770431,0.0057318980231774,0.0010735222482793,0.5510187988699421,0.9876626059814348,CALI
38511,711.884,248.38459998192468,197.77667839456603,1.2558841719770186,0.6049653810290556,38826,221.43560713511243,0.7642891164562992,0.9918868799258228,0.954940243358377,0.8915029641581106,0.0064497052785418,0.0025131059511122,0.7947775351026972,0.998148526578387,SEKER
40381,724.736,254.37550145314532,202.37718665395548,1.256937630465739,0.6058427396798953,40687,226.7480673698248,0.7472980975645865,0.99247917025094,0.9661115280613948,0.8913911366248082,0.0062993858857667,0.0024533031788042,0.7945781584532676,0.9987351877060808,SEKER
54854,932.182,390.5214439806725,179.48815252637797,2.175750535530643,0.8881200680291014,55509,264.27690399825445,0.6894670688788336,0.9882001116935992,0.7932621649886417,0.67672827720911,0.0071192883651269,0.000921029716646,0.4579611611744101,0.9964092416774578,HOROZ
63732,1018.8909999999998,341.2361727717172,238.5801588544799,1.430278923486892,0.7149610092803278,65059,284.86154999413554,0.7671067993885485,0.979603129467099,0.7714574179137926,0.8347929461297307,0.0053542360630721,0.0016039556672786,0.6968792629079554,0.9967317219523292,BARBUNYA
29513,646.689,243.9750274212913,155.38091611634215,1.5701736964828674,0.7709693779730642,29885,193.84818462850987,0.7227201488882359,0.987552283754392,0.8868134561237329,0.7945410916740122,0.0082666969613828,0.0020322504639575,0.6312955463585312,0.9912436615989464,DERMASON
35615,697.5629999999999,253.52311785813637,179.0336482764285,1.4160640767745285,0.708029623287633,35980,212.9470037021954,0.7889898094816128,0.9898554752640356,0.9197630090216,0.8399510289288644,0.0071184365536469,0.0021856481367539,0.7055177309986581,0.9990583143946749,DERMASON
66449,1106.16,382.85870246579816,221.87445850670983,1.7255645604391183,0.8149576767109324,68691,290.87023654562324,0.6429138124540423,0.967361080782053,0.6824367623780129,0.7597325976196335,0.0057616924628782,0.0011840577373935,0.5771936198858761,0.9959848549866356,BARBUNYA
75914,1048.995,415.8197526334748,233.5319690930641,1.7805688627914051,0.8273964717944936,76477,310.8966175419494,0.8145016791305001,0.9926383095571216,0.8669317393484144,0.7476715946584431,0.0054775107705228,0.0010558604641213,0.559012813459099,0.9953608095466918,CALI
37052,727.9669999999999,253.93236639465167,186.34391189669665,1.3627081443660152,0.6793300741607134,37646,217.2005331750529,0.7471969024764056,0.9842214312277532,0.878614031165837,0.8553479663064627,0.0068534051169883,0.0022628589066453,0.7316201434646016,0.996984728081445,DERMASON
70082,1020.3969999999998,374.3931053127249,238.78713110800948,1.567894817344145,0.7702037760174373,71054,298.7158746604032,0.7945264494478833,0.9863202634615926,0.8458201069765671,0.797866922284507,0.0053422149098588,0.001335435633149,0.6365916256757516,0.9981087106616948,BARBUNYA
66932,1075.6,446.7296068301088,196.491997000948,2.2735257091817003,0.898073469362617,69580,291.9254514567271,0.7032519043866562,0.9619430870939926,0.7270128369289593,0.6534723622375588,0.0066743800697739,0.0007507573522994,0.4270261282083352,0.9708548809739708,HOROZ
37972,778.569,317.1403375090653,153.90938429316645,2.0605653057839324,0.8743456428762185,38615,219.8805402774052,0.6028067056134112,0.9833484397254952,0.787189189104726,0.6933225271954564,0.0083519524257101,0.0011904441359963,0.4806961267166944,0.9905057613371374,HOROZ
56192,963.141,375.7579382254479,191.07702650877823,1.9665259874042749,0.8610555224397669,56961,267.4806095734011,0.7310954983086131,0.9864995347694036,0.7612102233446852,0.7118428710690807,0.0066870362013355,0.00105913177436,0.5067202730918721,0.9964785853797574,HOROZ
194330,1672.3729999999998,628.0549767623313,395.8854848974083,1.5864561867558458,0.7763226663309795,196056,497.4219946166274,0.7170822247888384,0.991196392867344,0.8731390661752766,0.7920039057422548,0.0032318992268941,0.0007844167641763,0.6272701867109864,0.9951366684751388,BOMBAY
42567,751.0319999999998,262.5720161181227,207.1611749612679,1.267476959267173,0.6144330339728428,42989,232.8046127136266,0.7880442831753555,0.9901835353229896,0.9483442684523676,0.8866314703121116,0.0061684407197623,0.0023514065677983,0.7861153641478169,0.9963831113832816,SEKER
158438,1527.4999999999998,569.1528979141909,357.2628761436371,1.5930927502396408,0.7784473990637794,160009,449.1431030181246,0.7222310858674496,0.990181802273622,0.853309887157846,0.7891431365176678,0.0035922751985899,0.0008593547803965,0.6227468899129425,0.9920935555545924,BOMBAY
39341,732.7719999999999,262.04811885341684,191.55707001113967,1.367989805013085,0.6823778902389384,39772,223.8091082360725,0.7681388628553577,0.989163230413356,0.9206986932073998,0.8540763780917112,0.006660941990631,0.0021862622490271,0.7294464596142558,0.9978753200551912,SEKER
45183,812.943,316.5425686790095,182.30133591643204,1.73636998921453,0.817510197260761,45753,239.85158400512776,0.7057638238050609,0.9875418005376696,0.8591415749251277,0.7577229975926228,0.0070057890949916,0.0014245532782906,0.57414414108075,0.9969266560559672,SIRA
70089,1065.125,438.4463738866875,207.3544500665247,2.11447776378092,0.8810999949804702,71449,298.73079260588923,0.6823438929885707,0.9809654438830494,0.7763518121971614,0.6813394075032161,0.0062555661214554,0.0008315730685136,0.4642233882168336,0.981590031811532,HOROZ
56675,898.4639999999999,344.94419084340467,210.22505072556183,1.6408329533177846,0.7928271499591889,57180,268.6277185955786,0.7539777564921243,0.9911682406435816,0.8822669936095665,0.7787570445490654,0.0060863553743873,0.0013808452884793,0.6064625344347949,0.995103711453233,CALI
29548,662.921,256.8856507880426,146.52852329542168,1.753144336752277,0.8213644925637307,29911,193.96309460264493,0.7633366917254385,0.9878639965230184,0.844917685612935,0.75505616607089,0.0086938422494937,0.0017430448116325,0.5701098139216714,0.9994847916036724,DERMASON
43828,761.709,268.6600494764678,208.1461162593903,1.290728139946005,0.6322597449648709,44224,236.227734964912,0.8027106227106227,0.9910455861070911,0.949255982568254,0.8792812158906544,0.006129872444019,0.0022601766390969,0.7731354566181479,0.9979076898470473,SEKER
33814,681.811,250.619374778514,172.4157739978418,1.4535756733119505,0.725749857750422,34264,207.4929443756457,0.7791244239631336,0.9868666822320804,0.914067789067595,0.8279206049373418,0.0074117044649705,0.0021480907337104,0.685452528079814,0.9963571200269944,DERMASON
90393,1165.547,458.4495325717706,253.37977022489352,1.8093375495796773,0.8333879386847765,91924,339.25203340178456,0.7556932182985554,0.9833449371219704,0.8361517103231428,0.7399986460858141,0.0050717371098621,0.0009381238935721,0.547597996208838,0.9907896166152406,CALI
33334,685.4,263.43167115971573,161.38113544952404,1.6323572790954275,0.7903845782412626,33763,206.014967864478,0.7775782033637361,0.9872937831353849,0.8916801420903839,0.7820432788416447,0.0079027920789498,0.0018234063806598,0.6115916899813906,0.9983361469753969,DERMASON
166757,1565.85,588.4357894118685,364.0076394372279,1.6165479118010178,0.7857043913526887,169717,460.783687603415,0.7436607533067544,0.9825592014942522,0.8546604835529606,0.7830653673597257,0.0035287021798897,0.000818439979566,0.6131913695582221,0.99125322799375,BOMBAY
45375,786.539,267.820317234619,216.17162569668363,1.2389244720322594,0.5903440734628209,46073,240.36065473025735,0.7293726189902108,0.984850129142882,0.9216923410987043,0.8974698305644001,0.005902376137402,0.0023620336352457,0.8054520967732931,0.9978943137421286,SEKER
70731,1016.0709999999998,381.86628302354006,238.376110021189,1.6019486306307975,0.7812328362376888,72273,300.09582842595927,0.8239864864864865,0.9786642314557304,0.8609373512294597,0.7858662620063263,0.0053988531623127,0.0012702109620519,0.6175857817597958,0.9893406973871558,CALI
36756,702.0479999999999,253.48522109591832,185.14887272729584,1.3690886547782253,0.6830058646833245,37204,216.3312106615355,0.7686805947675512,0.987958284055478,0.9371400402606757,0.8534273111712345,0.0068964310886907,0.0022566817223499,0.7283381754529632,0.9971595328545244,DERMASON
40741,754.687,284.58128099358925,183.288150786552,1.5526441822472097,0.7649728151016256,41265,227.75656366404735,0.7850811269125525,0.9873015873015872,0.8988926112905067,0.8003216615964914,0.0069851324462725,0.0017677168222854,0.640514762020569,0.9944915188946925,SIRA
46513,800.438,293.49053697764435,202.23415146291305,1.4512412213990795,0.7246992352445911,47002,243.35609904883543,0.7858784171932551,0.989596187396281,0.91228139776004,0.8291786902395845,0.0063098604041374,0.0018398907798558,0.6875373003474328,0.997782471513634,SIRA
72372,1056.5099999999998,412.9624615084104,225.8448645043873,1.8285227003706703,0.837204750489348,73044,303.55706602148666,0.7887440603339291,0.9908000657138164,0.8147665941980786,0.7350718147908571,0.0057061081842205,0.0010276349042307,0.540330572899924,0.9880067182518004,CALI
67548,1071.8339999999998,369.8283631432676,232.834613734292,1.5883736408939233,0.7769398850053232,68736,293.26572382017434,0.7197135977156008,0.9827164804469274,0.7388687522997924,0.7929779136668496,0.005475045347653,0.0013354014662019,0.6288139715634293,0.9987915374571724,BARBUNYA
34631,670.02,229.33678369647345,192.40140258159565,1.1919704358663077,0.5442131577940323,34953,209.98466294880544,0.7606862012915696,0.9907876291019369,0.969391848199118,0.9156170221115488,0.0066222974703725,0.0028710706518692,0.8383545311804206,0.9992938159416198,SEKER
45102,865.765,347.7792409021206,167.21410254081263,2.079843958240524,0.8768273847819866,45917,239.63649543974995,0.667189349112426,0.9822505825729032,0.7561459235001144,0.6890477269952796,0.0077109494235759,0.0010722222989989,0.4747867700773614,0.9874823951979328,HOROZ
70573,1049.0159999999998,394.676397227454,228.3701261417378,1.7282312879334238,0.8155928246531318,71745,299.7604616866518,0.6726362943194815,0.983664366854833,0.8059056839450888,0.7595094710310187,0.005592455999142,0.0011479292283614,0.5768546365858178,0.9969382315370752,BARBUNYA
42248,739.4480000000001,257.2817969612316,209.3736890065707,1.2288162766867876,0.5811572194976163,42578,231.9306454222278,0.7754203068790838,0.9922495185306968,0.9709586637150588,0.9014654288083046,0.006089798261722,0.0024807269993008,0.8126399193365407,0.9985851599661792,SEKER
46474,783.1719999999999,278.4977782744728,212.65398659697536,1.3096287670462792,0.6457189555794405,46851,243.25405361889028,0.7829177897574124,0.9919532133785832,0.9521505297172624,0.873450607491568,0.0059925502060178,0.0021515173314867,0.7629159637273892,0.9991366929362246,SEKER
24173,581.924,221.07246122910675,139.50077785530385,1.5847399894673886,0.7757679115438071,24479,175.43665385227538,0.751087496892866,0.9874994893582254,0.8970318805515087,0.7935708178073928,0.0091454292487116,0.0022373123145032,0.6297546428754942,0.9979973661175496,DERMASON
40369,757.0759999999999,285.590233820354,180.68026366776377,1.580638792654739,0.774433262961129,40884,226.7143735659779,0.782254001472697,0.9874033851873594,0.8850726032588222,0.793844980387491,0.0070744936416644,0.0017330773059979,0.630189852886416,0.9961025282096524,SIRA
44038,790.381,299.89633750262624,188.1332175759667,1.5940637244538194,0.7787555563090038,44554,236.7929962457655,0.7804004961899699,0.9884185482784936,0.8858587266251512,0.7895828212429965,0.0068099445365962,0.0016327289799015,0.6234410316020498,0.9938047328128946,SIRA
26564,605.9839999999999,220.3652255671734,154.06486002977942,1.430340608004828,0.7149904938335202,26874,183.9084969933278,0.7035330261136713,0.9884646870581232,0.9090358700963872,0.8345622432939964,0.0082956341502474,0.0024823572564177,0.696494137931908,0.9962238487213236,DERMASON
37693,709.3589999999999,252.2616301354444,190.4736716819508,1.324391071521244,0.6556511105304287,38032,219.0712627427488,0.775002056090139,0.9910864535128312,0.9413224187413816,0.8684287920645125,0.0066925325693217,0.0023480487579772,0.7541685668866285,0.9988141164066228,SEKER
57109,967.159,396.9760311138096,184.15304057717927,2.1556854552582605,0.8858930332549416,58004,269.6542919374368,0.6460221038223549,0.9845700296531272,0.7672177899063107,0.679270965506049,0.0069511991299761,0.0009128758105897,0.4614090445795201,0.994652766324682,HOROZ
47186,868.831,356.7470104415423,168.96037515139085,2.11142411421549,0.8807325293012289,47855,245.11034486098987,0.7223268274014543,0.9860202695643088,0.7855112529783879,0.6870704944594187,0.0075604418777082,0.0010392789624487,0.4720658643567102,0.9967312495007364,HOROZ
66423,967.29,351.14128851827434,241.17653892515,1.4559512715590148,0.726812266629345,67104,290.8133254855143,0.7549955670735866,0.989851573676681,0.8921029072688843,0.8281946185043392,0.0052864412706182,0.0015341675456913,0.6859063261195482,0.9986461876841284,BARBUNYA
63958,1016.1029999999998,381.8207997492616,213.89627832206983,1.785074535866131,0.8283569149658797,65090,285.3661766961381,0.7580207407407408,0.982608695652174,0.7784473982887613,0.7473824812151031,0.0059698677217746,0.0011489896742405,0.5585805732272439,0.9971079574974596,BARBUNYA
45470,842.2810000000001,339.40603814127326,173.56499955643295,1.9554981650025511,0.8593555041085309,46378,240.61214038179335,0.6250171821305842,0.9804217516926128,0.8054170334128361,0.7089212133628624,0.0074643949448267,0.0011629639736513,0.5025692867558731,0.9827733180377508,HOROZ
62077,1010.414,392.3739397452724,209.50708060545463,1.8728433359452612,0.8455176384945271,65406,281.13856231140664,0.7716988637776286,0.949102528819986,0.764085352776768,0.7165067142173628,0.006320761952821,0.0010276145741839,0.5133818715185618,0.9614838168686448,HOROZ
31007,649.708,236.97053560671432,167.1148354806939,1.418010166033946,0.7089949450535797,31375,198.69408286006703,0.7183532573440831,0.9882709163346614,0.92306691393038,0.8384758989186217,0.0076424851035802,0.0023301114759646,0.7030418330673909,0.9969204664367004,DERMASON
45811,801.2709999999998,303.5523447080496,192.7018759092332,1.575243330018382,0.7726579579888573,46256,241.5126845195973,0.8118199539252171,0.990379626426842,0.8966455271756201,0.7956212123872053,0.0066261890093656,0.0016378306591783,0.6330131136004867,0.9971496850133348,SIRA
54128,937.48,386.0062134211177,179.2076792021918,2.153960227260153,0.8856983725211034,54850,262.522208731804,0.813318908522659,0.9868368277119416,0.7739409420399314,0.6800984015389476,0.0071313592488382,0.0009411071959383,0.4625338357758317,0.9962794860232208,HOROZ
52578,837.1579999999999,309.1914219839343,216.80895824109305,1.4261007685859148,0.7129521163879907,53008,258.7361373737449,0.7991792065663474,0.991888016903109,0.9427554735452468,0.8368153803024617,0.00588062349241,0.0017787780114402,0.7002599807107537,0.9986412967015638,SEKER
