Date,Open,High,Low,Close,Adj Close,Volume
2017-05-19,83.669998,83.930000,83.050003,83.330002,80.487137,622700
2017-05-22,83.459999,84.419998,83.440002,84.349998,81.472336,398800
2017-05-23,84.029999,84.900002,83.960999,84.790001,81.897324,722600
2017-05-24,84.440002,85.250000,84.330002,85.089996,82.187088,616300
2017-05-25,85.120003,85.760002,85.120003,85.699997,82.776276,383200
2017-05-26,85.010002,85.610001,84.959999,85.500000,82.583099,450500
2017-05-30,85.269997,85.760002,85.199997,85.489998,82.573448,444000
2017-05-31,86.309998,86.739998,85.809998,86.720001,83.761490,422800
2017-06-01,87.190002,89.089996,87.089996,88.599998,85.577354,783500
2017-06-02,90.430000,90.839996,89.500000,90.589996,87.499458,762200
2017-06-05,90.120003,90.639999,90.010002,90.440002,87.354576,348600
2017-06-06,90.000000,91.139999,89.919998,90.510002,87.422188,328000
2017-06-07,90.400002,90.980003,90.029999,90.570000,87.480141,410900
2017-06-08,91.709999,91.919998,90.709999,91.849998,88.716476,489600
2017-06-09,91.639999,91.940002,89.160004,89.449997,86.398354,849200
2017-06-12,89.019997,89.089996,87.430000,87.750000,84.756340,1021900
2017-06-13,88.839996,88.989998,87.910004,88.190002,85.181335,586200
2017-06-14,88.720001,88.830002,87.889999,88.419998,85.403488,397400
2017-06-15,85.820000,87.680000,85.360001,87.550003,84.563171,830900
2017-06-16,88.550003,88.820000,87.862999,88.029999,85.026802,414800
2017-06-19,89.279999,89.930000,89.059998,89.779999,86.717087,556800
2017-06-20,89.430000,89.589996,88.610001,88.739998,85.712563,361500
2017-06-21,89.110001,89.389999,88.605003,89.180000,86.137573,240300
2017-06-22,89.070000,89.900002,88.889999,89.389999,86.340393,237100
2017-06-23,88.980003,89.320000,88.349998,89.180000,86.137573,272800
2017-06-26,89.370003,89.910004,88.410004,88.830002,85.799500,255600
2017-06-27,88.309998,88.309998,87.239998,87.309998,84.331360,351100
2017-06-28,87.190002,87.910004,86.870003,87.769997,84.775658,455900
2017-06-29,86.389999,86.440002,85.230003,85.949997,83.017746,605600
2017-06-30,86.639999,86.940002,85.739998,86.019997,83.085365,352700
2017-07-03,86.339996,86.949997,85.809998,85.809998,82.882523,399500
2017-07-05,84.989998,86.470001,84.379997,86.290001,83.346153,680500
2017-07-06,85.480003,86.050003,85.080002,85.699997,82.776276,375300
2017-07-07,85.279999,86.309998,85.059998,86.089996,83.152985,364300
2017-07-10,86.089996,88.919998,86.089996,88.510002,85.490425,422700
2017-07-11,89.349998,90.839996,89.070000,90.589996,87.499458,1130900
2017-07-12,90.470001,93.180000,90.379997,92.879997,89.711334,1394900
2017-07-13,92.529999,93.000000,92.190002,92.760002,89.595421,515600
2017-07-14,92.739998,94.000000,92.410004,93.900002,90.696533,513600
2017-07-17,93.339996,93.980003,93.160004,93.750000,90.551643,507100
2017-07-18,93.550003,95.169998,93.440002,95.150002,91.903885,830200
2017-07-19,95.239998,97.620003,95.230003,97.620003,94.289627,1533000
2017-07-20,99.160004,100.080002,98.605003,99.989998,96.578758,1520700
2017-07-21,99.290001,100.199997,98.209999,100.019997,96.607750,1040900
2017-07-24,100.199997,101.750000,100.019997,101.620003,98.153160,1050100
2017-07-25,101.139999,101.410004,100.230003,101.400002,97.940674,995300
2017-07-26,102.889999,105.660004,102.889999,105.410004,101.813866,1403600
2017-07-27,105.699997,105.739998,103.010002,104.040001,100.490593,1564900
2017-07-28,104.870003,107.000000,104.639999,105.769997,102.161575,1127800
2017-07-31,105.720001,106.010002,103.970001,105.190002,101.601364,904400
2017-08-01,108.779999,109.779999,107.760002,108.320000,104.624580,2099400
2017-08-02,106.000000,111.459999,103.169998,110.470001,106.701233,3332200
2017-08-03,108.680000,109.650002,107.589996,108.339996,104.643898,1243600
2017-08-04,108.669998,109.699997,108.400002,109.150002,105.426262,704500
2017-08-07,109.349998,110.889999,109.330002,110.559998,106.788155,406500
2017-08-08,111.430000,111.769997,110.305000,110.660004,106.884766,491000
2017-08-09,110.110001,111.330002,109.910004,111.260002,107.464294,335500
2017-08-10,110.190002,110.330002,108.500000,108.669998,104.962646,738700
2017-08-11,106.589996,107.839996,106.169998,107.580002,103.909828,748000
2017-08-14,108.559998,110.349998,108.449997,110.050003,106.295570,524600
2017-08-15,110.580002,110.839996,109.610001,110.260002,106.498398,257900
2017-08-16,110.519997,111.180000,110.440002,110.949997,107.164856,376300
2017-08-17,110.739998,111.010002,109.250000,109.250000,105.522858,504800
2017-08-18,110.000000,112.019997,109.510002,111.529999,107.725067,672900
2017-08-21,110.419998,112.919998,110.370003,112.849998,109.000038,916000
2017-08-22,112.889999,115.639999,112.849998,115.180000,111.250542,945800
2017-08-23,115.099998,116.379997,114.930000,115.620003,111.675537,677900
2017-08-24,115.900002,115.989998,114.010002,114.169998,110.275002,761600
2017-08-25,114.589996,115.029999,113.995003,114.000000,110.110802,455000
2017-08-28,114.029999,114.120003,113.230003,113.830002,109.946602,402900
2017-08-29,113.309998,113.980003,113.160004,113.760002,109.878998,711900
2017-08-30,114.559998,114.870003,114.199997,114.599998,110.690346,668000
2017-08-31,113.790001,114.769997,113.720001,114.489998,110.584091,666600
2017-09-01,114.919998,117.660004,114.900002,116.760002,112.776642,773200
2017-09-05,115.919998,116.940002,115.449997,116.160004,112.197121,525200
2017-09-06,118.089996,118.099998,116.370003,116.849998,112.863579,401100
2017-09-07,111.209999,111.599998,107.309998,108.589996,104.885361,3455300
2017-09-08,110.449997,110.540001,108.959999,109.360001,105.629097,1406500
2017-09-11,110.809998,111.540001,110.389999,111.480003,107.676773,771100
2017-09-12,111.470001,111.620003,109.620003,109.940002,106.189323,517800
2017-09-13,109.809998,110.050003,108.330002,108.800003,105.088203,565500
2017-09-14,109.320000,109.434998,108.419998,109.230003,105.503540,551400
2017-09-15,110.589996,110.739998,109.610001,110.050003,106.295570,555000
2017-09-18,111.750000,112.760002,111.309998,112.330002,108.497772,582400
2017-09-19,112.910004,113.940002,112.750000,113.489998,109.618202,534000
2017-09-20,113.279999,113.680000,112.010002,113.010002,109.154579,326400
2017-09-21,113.050003,113.830002,112.889999,113.570000,109.695480,210500
2017-09-22,112.930000,113.849998,112.580002,113.470001,109.598892,271200
2017-09-25,112.940002,113.019997,109.680000,110.139999,106.382492,767800
2017-09-26,110.139999,110.620003,108.440002,108.980003,105.262062,766600
2017-09-27,109.199997,110.930000,109.050003,110.580002,106.807495,461100
2017-09-28,109.720001,110.239998,109.404999,110.029999,106.276245,253600
2017-09-29,110.029999,110.970001,109.915001,110.480003,106.710892,283300
2017-10-02,110.760002,112.839996,110.760002,112.430000,108.594368,308000
2017-10-03,112.580002,114.500000,112.510002,114.330002,110.429543,612700
2017-10-04,114.019997,114.750000,113.522003,114.449997,110.545456,459400
2017-10-05,114.139999,114.470001,112.889999,113.169998,109.309120,306100
2017-10-06,111.959999,112.720001,111.209999,112.599998,108.758568,482900
2017-10-09,112.690002,116.559998,112.655998,114.830002,110.912483,940400
2017-10-10,116.300003,116.300003,114.970001,115.669998,111.723831,546700
2017-10-11,116.330002,117.129997,116.095001,116.519997,112.544830,377800
2017-10-12,115.970001,116.440002,115.570000,116.089996,112.129501,305300
2017-10-13,115.809998,116.419998,114.879997,114.959999,111.038063,344900
2017-10-16,114.900002,117.824997,114.449997,116.809998,112.824944,784000
2017-10-17,115.949997,116.489998,115.349998,115.769997,111.820419,443500
2017-10-18,116.199997,116.875999,115.629997,116.559998,112.583466,284600
2017-10-19,114.739998,116.089996,113.629997,115.910004,111.955650,416200
2017-10-20,115.040001,115.260002,114.375000,114.599998,110.690346,425100
2017-10-23,114.709999,114.989998,113.660004,113.709999,109.830696,228500
2017-10-24,114.720001,115.529999,114.400002,114.589996,110.680664,444800
2017-10-25,115.540001,116.300003,113.849998,114.720001,110.806244,702600
2017-10-26,115.309998,115.470001,114.669998,115.070000,111.144302,257100
2017-10-27,116.059998,116.129997,115.169998,115.589996,111.646561,354100
2017-10-30,116.629997,117.430000,116.404999,117.180000,113.182312,500900
2017-10-31,118.000000,120.360001,117.980003,119.680000,115.597038,1021100
2017-11-01,121.000000,121.139999,119.879997,120.000000,115.906105,643800
2017-11-02,118.489998,119.169998,115.519997,117.110001,113.114708,1338600
2017-11-03,118.250000,118.360001,117.360001,117.430000,113.423790,497400
2017-11-06,117.190002,117.750000,116.459999,117.250000,113.249931,473800
2017-11-07,116.519997,116.519997,114.150002,114.889999,110.970444,525100
2017-11-08,113.440002,113.440002,110.480003,112.800003,108.951744,719300
2017-11-09,110.820000,110.820000,108.791000,109.440002,105.706375,945400
2017-11-10,109.779999,109.989998,109.070000,109.559998,105.822281,525200
2017-11-13,110.199997,111.040001,110.139999,110.440002,106.672264,1038700
2017-11-14,110.180000,110.235001,109.199997,109.910004,106.160339,343300
2017-11-15,108.320000,109.120003,107.580002,108.510002,104.808090,400600
2017-11-16,109.650002,110.330002,109.419998,110.019997,106.266586,261100
2017-11-17,109.639999,109.879997,108.870003,109.169998,105.445580,342500
2017-11-20,109.915001,110.889999,109.839996,110.180000,106.421127,274500
2017-11-21,111.709999,112.330002,111.370003,111.489998,107.686432,348100
2017-11-22,111.980003,112.308998,111.285004,111.820000,108.005180,217700
2017-11-24,113.169998,114.019997,113.099998,113.709999,109.830696,164100
2017-11-27,112.750000,112.959999,111.779999,111.800003,107.985863,346900
2017-11-28,112.580002,112.724998,111.510002,111.699997,107.889267,492300
2017-11-29,111.809998,111.919998,107.416000,108.400002,104.701866,989200
2017-11-30,108.709999,109.087997,107.610001,108.599998,104.895020,490200
2017-12-01,107.599998,108.209999,106.000000,107.470001,103.803589,489700
2017-12-04,107.029999,107.117996,103.849998,104.339996,100.780357,981400
2017-12-05,104.459999,105.629997,104.169998,104.169998,100.616158,663400
2017-12-06,104.779999,105.250000,104.190002,104.570000,101.002518,424900
2017-12-07,104.209999,105.113998,104.010002,104.629997,101.060471,349400
2017-12-08,106.239998,106.519997,105.800003,105.839996,102.229195,428600
2017-12-11,106.669998,106.970001,106.389999,106.440002,102.808723,511500
2017-12-12,106.000000,107.379997,105.930000,106.650002,103.011559,651100
2017-12-13,106.650002,107.140999,105.800003,105.800003,102.190559,733000
2017-12-14,106.449997,107.089996,104.889999,105.019997,101.437164,348800
2017-12-15,104.849998,104.860001,103.900002,104.379997,100.819000,692200
2017-12-18,105.489998,107.029999,105.489998,106.709999,103.069511,401700
2017-12-19,105.739998,106.290001,105.410004,105.470001,101.871811,302100
2017-12-20,105.800003,105.870003,105.290001,105.559998,101.958740,198500
2017-12-21,105.400002,106.580002,105.260002,106.209999,102.586563,483300
2017-12-22,105.440002,106.800003,105.440002,106.540001,102.905312,235300
2017-12-26,106.540001,107.970001,106.000000,106.980003,103.330299,284600
2017-12-27,106.150002,107.099998,106.150002,106.800003,103.156441,183800
2017-12-28,106.360001,106.870003,106.294998,106.750000,103.108154,277200
2017-12-29,105.949997,106.059998,104.809998,104.839996,101.263313,254900
2018-01-02,104.120003,105.379997,103.650002,105.150002,101.562729,546800
2018-01-03,106.339996,107.389999,106.339996,107.169998,103.513817,426500
2018-01-04,112.610001,112.639999,111.019997,111.309998,107.512573,882800
2018-01-05,112.739998,113.019997,112.029999,112.129997,108.304596,408100
2018-01-08,112.820000,113.610001,112.580002,113.519997,109.647179,451200
2018-01-09,115.000000,115.050003,113.650002,114.320000,110.419891,369300
2018-01-10,114.000000,114.769997,113.800003,114.269997,110.371590,282800
2018-01-11,115.919998,117.449997,115.919998,117.160004,113.163010,632100
2018-01-12,118.589996,118.680000,117.419998,117.839996,113.819801,392900
2018-01-16,118.739998,118.980003,117.480003,117.559998,113.549347,587500
2018-01-17,118.849998,120.199997,118.309998,119.449997,115.374878,449800
2018-01-18,119.419998,119.889999,118.879997,119.379997,115.307259,335100
2018-01-19,120.790001,121.180000,119.879997,120.959999,116.833359,358500
2018-01-22,120.849998,121.459999,120.500000,121.370003,117.229378,308300
2018-01-23,120.529999,120.529999,118.400002,118.930000,114.872612,521500
2018-01-24,119.260002,119.459999,118.089996,118.900002,114.843636,346200
2018-01-25,119.279999,119.389999,117.699997,118.209999,114.177177,378500
2018-01-26,118.949997,120.050003,118.870003,119.959999,115.867477,263800
2018-01-29,118.660004,119.190002,117.820000,118.720001,114.669777,506100
2018-01-30,118.779999,119.000000,118.050003,118.089996,114.061264,473300
2018-01-31,118.320000,120.139999,118.269997,119.500000,115.423164,742700
2018-02-01,123.949997,129.869995,123.940002,128.190002,123.816704,2679200
2018-02-02,130.350006,130.630005,126.760002,127.139999,122.802528,1395400
2018-02-05,127.320000,128.179993,120.529999,121.449997,117.306641,1157700
2018-02-06,121.019997,127.589996,120.430000,126.900002,122.570717,1830300
2018-02-07,124.800003,126.139999,124.080002,124.080002,119.846924,793600
2018-02-08,124.309998,124.582001,119.620003,119.620003,115.539078,797000
2018-02-09,119.260002,121.029999,117.220001,120.239998,116.137917,1076600
2018-02-12,119.589996,123.370003,119.589996,122.550003,118.369118,590900
2018-02-13,122.820000,124.290001,122.309998,123.769997,119.547485,495700
2018-02-14,122.040001,126.459999,122.000000,125.879997,121.585503,429100
2018-02-15,129.529999,129.529999,127.440002,129.100006,124.695663,710000
2018-02-16,130.320007,131.199997,129.279999,129.710007,125.284851,571800
2018-02-20,126.860001,129.520004,126.809998,128.399994,124.019539,488200
2018-02-21,129.580002,130.360001,127.989998,128.009995,123.642838,461100
2018-02-22,127.790001,127.889999,126.161003,126.709999,122.387192,357000
2018-02-23,127.050003,129.619995,127.050003,129.559998,125.139969,257800
2018-02-26,130.130005,130.479996,128.190002,129.300003,124.888824,393800
2018-02-27,129.149994,129.339996,126.000000,126.010002,121.711082,526100
2018-02-28,126.099998,126.500000,124.089996,124.209999,119.972488,512500
2018-03-01,124.199997,124.370003,120.209999,121.529999,117.383911,672200
2018-03-02,120.519997,121.360001,118.599998,121.110001,116.978249,693600
2018-03-05,119.050003,121.639999,118.320000,121.500000,117.354935,523100
2018-03-06,122.750000,123.449997,122.139999,122.750000,118.562294,625300
2018-03-07,122.300003,125.239998,122.300003,124.720001,120.465088,526300
2018-03-08,125.300003,125.519997,122.900002,123.820000,119.595779,511300
2018-03-09,124.199997,124.849998,124.000000,124.709999,120.455429,324200
2018-03-12,124.599998,124.919998,124.089996,124.320000,120.078728,414200
2018-03-13,124.970001,125.275002,122.860001,123.099998,118.900345,642900
2018-03-14,123.930000,123.970001,121.949997,122.250000,118.079346,315000
2018-03-15,122.470001,123.349998,122.070000,122.790001,118.600929,401500
2018-03-16,123.180000,123.250000,121.919998,121.940002,117.779922,372900
2018-03-19,122.419998,122.449997,120.330002,121.260002,117.123123,300100
2018-03-20,121.129997,122.400002,121.129997,121.680000,117.528801,551300
2018-03-21,123.260002,124.459999,123.050003,123.529999,119.315681,671500
2018-03-22,121.930000,122.559998,120.410004,120.419998,116.311783,432400
2018-03-23,120.889999,121.150002,118.360001,118.389999,114.351044,492900
2018-03-26,121.699997,122.150002,119.230003,121.309998,117.171410,298500
2018-03-27,122.690002,122.860001,118.980003,119.699997,115.616348,479600
2018-03-28,121.489998,121.739998,119.360001,119.620003,115.539078,393500
2018-03-29,121.169998,121.349998,119.800003,120.519997,116.408371,358600
2018-04-02,119.690002,120.050003,116.519997,117.519997,113.510712,272500
2018-04-03,120.510002,121.360001,119.489998,120.610001,116.495300,531100
2018-04-04,117.250000,120.639999,117.089996,120.440002,116.331108,408900
2018-04-05,120.919998,121.800003,120.540001,121.339996,117.200394,387900
2018-04-06,121.330002,122.040001,119.540001,120.750000,116.630531,385400
2018-04-09,121.529999,121.919998,120.010002,120.190002,116.089645,277200
2018-04-10,121.949997,122.650002,121.190002,122.110001,117.944122,368800
2018-04-11,120.720001,121.790001,120.139999,120.430000,116.321449,262700
2018-04-12,121.529999,122.139999,121.419998,122.019997,117.857201,222500
2018-04-13,121.730003,122.949997,121.680000,122.430000,118.253204,415700
2018-04-16,122.489998,123.399002,122.239998,123.010002,118.813423,289900
2018-04-17,123.739998,125.440002,123.449997,125.230003,120.957680,442900
2018-04-18,124.190002,125.440002,124.120003,124.800003,120.542358,372100
2018-04-19,124.000000,124.360001,122.540001,123.190002,118.987282,330200
2018-04-20,122.419998,123.080002,122.139999,122.680000,118.494690,174500
2018-04-23,121.470001,122.038002,121.110001,121.879997,118.564713,216900
2018-04-24,122.730003,123.612000,121.639999,122.750000,119.411064,552000
2018-04-25,122.459999,123.320000,121.779999,122.820000,119.479156,261300
2018-04-26,123.459999,123.559998,122.139999,122.980003,119.634804,363900
2018-04-27,123.000000,123.080002,121.820000,121.989998,118.671730,265200
2018-04-30,121.800003,123.370003,121.599998,122.680000,119.342964,306500
2018-05-01,122.660004,122.754997,121.180000,122.480003,119.148407,224500
2018-05-02,126.410004,127.169998,125.620003,125.809998,122.387817,772400
2018-05-03,124.180000,133.449997,123.710999,130.990005,127.426918,1414600
2018-05-04,134.919998,137.449997,134.279999,137.330002,133.594467,1201600
2018-05-07,139.360001,141.559998,139.169998,140.389999,136.571228,773500
2018-05-08,136.800003,138.000000,135.220001,136.770004,133.049713,586600
2018-05-09,136.539993,136.770004,134.979996,135.639999,131.950424,341800
2018-05-10,135.039993,135.875000,134.869995,135.570007,131.882339,318000
2018-05-11,135.610001,136.289993,135.119995,136.050003,132.349289,211800
2018-05-14,135.350006,136.240005,135.039993,135.199997,131.522400,179400
2018-05-15,134.020004,134.550003,133.270004,133.889999,130.248047,191100
2018-05-16,133.460007,134.225006,132.350006,133.839996,130.199402,258500
2018-05-17,133.550003,134.360001,133.360001,133.729996,130.092392,176400
2018-05-18,133.160004,133.389999,132.309998,132.529999,128.925034,211100
2018-05-21,134.500000,135.000000,133.470001,134.070007,130.423141,250200
2018-05-22,133.910004,134.240005,132.360001,132.460007,128.856949,179600
2018-05-23,130.679993,131.429993,130.110001,131.309998,127.738220,229000
2018-05-24,130.539993,131.770004,130.339996,131.440002,127.864670,181200
2018-05-25,131.130005,131.960007,129.889999,131.190002,127.621483,212700
2018-05-29,127.809998,129.110001,125.949997,127.019997,123.564903,836300
2018-05-30,129.619995,130.990005,128.809998,130.250000,126.707062,407100
2018-05-31,130.380005,131.979996,129.565002,131.350006,127.777122,266500
2018-06-01,133.660004,133.809998,131.440002,132.899994,129.284958,287000
2018-06-04,132.610001,132.869995,131.914993,132.250000,128.652649,267800
2018-06-05,135.839996,137.464996,135.389999,136.490005,132.777328,434600
2018-06-06,136.970001,139.539993,136.921997,139.460007,135.666534,306500
2018-06-07,138.240005,138.899994,136.100006,136.449997,132.738403,285900
2018-06-08,136.220001,136.570007,135.229996,136.369995,132.660568,175500
2018-06-11,138.740005,139.690002,138.559998,139.080002,135.296860,431300
2018-06-12,140.580002,140.899994,139.445007,140.639999,136.814423,516900
2018-06-13,142.589996,145.070007,142.380005,143.960007,140.044128,702700
2018-06-14,148.080002,149.580002,147.270004,149.330002,145.268051,791900
2018-06-15,149.850006,149.850006,148.250000,148.899994,144.849731,368200
2018-06-18,146.449997,148.320007,146.289993,147.809998,143.789383,306500
2018-06-19,145.350006,146.279999,144.755005,145.449997,141.493576,424500
2018-06-20,144.479996,145.100006,143.009995,143.210007,139.314545,325800
2018-06-21,141.550003,141.690002,140.000000,140.899994,137.067352,368200
2018-06-22,141.610001,141.770004,138.339996,139.479996,135.685989,729500
2018-06-25,137.979996,138.000000,135.500000,136.899994,133.176163,393000
2018-06-26,136.869995,137.399994,136.220001,137.130005,133.399933,421000
2018-06-27,137.800003,138.899994,135.179993,135.179993,131.502945,356700
2018-06-28,131.869995,135.259995,131.669998,135.050003,131.376480,551700
2018-06-29,135.610001,136.809998,134.720001,135.009995,131.337570,398200
2018-07-02,132.779999,135.169998,132.660004,135.149994,131.473755,326900
2018-07-03,134.570007,134.929993,133.869995,133.940002,130.296677,219000
2018-07-05,135.919998,136.160004,134.580002,135.940002,132.242279,284900
2018-07-06,135.160004,135.529999,134.289993,135.360001,131.678040,239500
2018-07-09,136.029999,136.419998,134.839996,136.380005,132.670303,229700
2018-07-10,138.369995,138.389999,137.169998,137.699997,133.954407,284500
2018-07-11,136.080002,137.039993,135.779999,136.210007,132.504929,236900
2018-07-12,137.360001,139.770004,137.130005,139.660004,135.861084,334200
2018-07-13,143.250000,143.699997,141.889999,142.509995,138.633545,434000
2018-07-16,142.000000,142.070007,140.940002,142.000000,138.137436,315100
2018-07-17,141.580002,144.830002,141.089996,143.679993,139.771729,270900
2018-07-18,142.720001,143.220001,142.410004,143.029999,139.139420,152000
2018-07-19,142.210007,143.089996,140.914993,142.520004,138.643295,332300
2018-07-20,140.020004,140.699997,139.860001,140.000000,136.191833,499800
2018-07-23,132.500000,137.000000,132.449997,136.490005,132.777328,2595200
2018-07-24,134.460007,135.029999,133.029999,133.250000,129.625458,1279900
2018-07-25,132.089996,136.300003,130.119995,134.520004,130.860901,2319700
2018-07-26,132.509995,133.960007,131.369995,131.630005,128.049515,926000
2018-07-27,131.179993,131.990005,130.440002,131.600006,128.020325,546000
2018-07-30,131.539993,131.559998,129.899994,130.500000,126.950249,866100
2018-07-31,132.559998,133.860001,132.389999,132.619995,129.012573,1016100
2018-08-01,134.770004,135.399994,116.540001,118.000000,114.790260,6443500
2018-08-02,122.489998,128.250000,121.644997,126.180000,122.747765,3651300
2018-08-03,130.850006,131.054993,123.500000,124.839996,121.444199,2837500
2018-08-06,123.650002,124.300003,122.760002,123.989998,120.617325,797000
2018-08-07,125.839996,125.839996,123.949997,125.129997,121.726318,732600
2018-08-08,126.010002,126.639999,125.555000,125.839996,122.417000,573000
2018-08-09,125.949997,126.070000,123.629997,123.830002,120.461678,642000
2018-08-10,120.180000,121.099998,119.654999,120.629997,117.348724,931900
2018-08-13,121.330002,122.230003,120.779999,122.000000,118.681458,485900
2018-08-14,121.750000,121.750000,120.629997,121.000000,117.708656,773300
2018-08-15,120.570000,120.570000,118.919998,119.230003,115.986809,1148200
2018-08-16,120.269997,120.910004,119.730003,120.500000,117.222260,787200
2018-08-17,119.510002,120.904999,119.239998,120.800003,117.514107,394100
2018-08-20,121.529999,123.379997,121.529999,123.349998,119.994736,684100
2018-08-21,124.870003,126.570000,124.500000,126.330002,122.893684,889400
2018-08-22,126.959999,127.230003,124.739998,125.089996,121.687408,692000
2018-08-23,124.629997,126.180000,124.269997,124.790001,121.395561,554800
2018-08-24,126.260002,128.130005,126.260002,127.519997,124.051300,486500
2018-08-27,127.260002,128.649994,127.220001,128.199997,124.712799,362400
2018-08-28,129.550003,130.429993,128.764999,130.039993,126.502769,771600
2018-08-29,132.660004,134.660004,132.095001,134.199997,130.549591,952900
2018-08-30,134.539993,134.610001,131.815002,132.929993,129.314133,876400
2018-08-31,132.889999,132.889999,129.919998,131.089996,127.524200,526900
2018-09-04,130.059998,130.059998,127.849998,128.580002,125.082474,1121700
2018-09-05,127.629997,127.860001,125.910004,127.110001,123.652458,768000
2018-09-06,126.050003,127.290001,126.050003,126.430000,122.990959,439600
2018-09-07,126.199997,128.000000,125.959999,126.860001,123.409264,294300
2018-09-10,127.410004,127.669998,126.080002,126.739998,123.292526,401100
2018-09-11,125.699997,130.360001,125.250000,129.539993,126.016357,706800
2018-09-12,131.240005,133.229996,130.539993,132.789993,129.177948,711600
2018-09-13,133.729996,134.750000,133.029999,133.449997,129.819992,592000
2018-09-14,133.100006,134.300003,131.470001,132.139999,128.545639,672600
2018-09-17,133.279999,133.779999,131.770004,132.800003,129.187683,740000
2018-09-18,133.110001,138.589996,132.800003,138.320007,134.557526,1931700
2018-09-19,136.899994,137.410004,134.710007,135.809998,132.115814,975500
2018-09-20,135.869995,138.089996,135.720001,137.289993,133.555542,639700
2018-09-21,137.289993,137.919998,136.179993,137.470001,133.730652,406300
2018-09-24,137.470001,139.389999,137.190002,139.000000,135.219040,422900
2018-09-25,140.020004,140.300003,138.449997,139.039993,135.257950,595400
2018-09-26,139.839996,142.520004,139.779999,140.789993,136.960342,569800
2018-09-27,140.960007,141.470001,139.990005,140.190002,136.376678,637900
2018-09-28,137.259995,139.119995,136.460007,136.910004,133.185898,721200
2018-10-01,139.669998,139.809998,137.149994,137.770004,134.022522,435700
2018-10-02,137.220001,138.210007,136.279999,137.570007,133.827927,681900
2018-10-03,137.369995,138.173004,135.619995,135.809998,132.115814,392700
2018-10-04,136.270004,136.389999,131.380005,133.059998,129.440613,794600
2018-10-05,131.710007,133.440002,131.550003,132.279999,128.681839,506100
2018-10-08,128.809998,130.100006,128.304993,129.679993,126.152557,886900
2018-10-09,127.949997,129.600006,127.379997,128.949997,125.442413,533600
2018-10-10,123.779999,124.809998,117.629997,117.629997,114.430328,1773500
2018-10-11,117.449997,118.059998,114.750000,115.540001,112.397179,1526500
2018-10-12,117.620003,118.309998,114.580002,116.300003,113.136505,741600
2018-10-15,114.680000,116.080002,114.370003,115.010002,111.881599,650500
2018-10-16,122.800003,123.059998,121.540001,121.750000,118.438263,1402300
2018-10-17,119.480003,119.629997,117.599998,118.930000,115.694962,940800
2018-10-18,116.449997,116.709999,113.930000,114.250000,111.142265,782200
2018-10-19,115.919998,117.930000,115.760002,116.510002,113.340797,714200
2018-10-22,115.220001,116.610001,114.559998,116.279999,113.117050,419300
2018-10-23,112.970001,116.050003,112.330002,115.279999,112.144257,1541800
2018-10-24,113.419998,113.949997,111.712997,111.790001,108.749176,1187400
2018-10-25,114.110001,116.620003,112.900002,115.379997,112.241524,484700
2018-10-26,113.290001,117.519997,112.970001,116.169998,113.010040,904900
2018-10-29,117.779999,118.449997,113.559998,115.019997,111.891327,732200
2018-10-30,114.919998,116.370003,114.400002,116.279999,113.117050,394300
2018-10-31,117.790001,119.000000,116.639999,117.110001,113.924469,435800
2018-11-01,120.029999,120.400002,118.129997,119.980003,116.716408,1091200
2018-11-02,120.239998,120.948997,117.190002,119.529999,116.278648,679500
2018-11-05,116.419998,118.779999,115.809998,117.580002,114.381691,1797100
2018-11-06,115.470001,116.370003,114.869003,115.989998,112.834938,785000
2018-11-07,115.940002,116.930000,115.639999,116.070000,112.912766,775900
2018-11-08,115.949997,116.709999,113.589996,114.199997,111.093628,579400
2018-11-09,111.750000,112.360001,108.831001,110.070000,107.075966,1458500
2018-11-12,108.589996,108.760002,106.260002,106.419998,103.525246,742200
2018-11-13,108.919998,111.589996,108.769997,109.610001,106.628487,579000
2018-11-14,112.570000,113.139999,110.059998,110.800003,107.786110,428700
2018-11-15,109.750000,112.360001,108.709999,111.800003,108.758911,446800
2018-11-16,110.320000,111.459999,110.046997,110.739998,107.727745,174900
2018-11-19,110.500000,110.540001,108.639999,108.820000,105.859970,357900
2018-11-20,105.760002,107.040001,104.970001,105.239998,102.377342,630000
2018-11-21,105.400002,107.790001,105.379997,106.730003,103.826828,293400
2018-11-23,106.709999,107.660004,106.660004,106.660004,103.758728,180700
2018-11-26,107.989998,109.389999,107.790001,109.220001,106.249092,301500
2018-11-27,106.989998,107.290001,103.980003,104.769997,101.920135,1069600
2018-11-28,102.639999,108.410004,102.370003,108.330002,105.383301,1035600
2018-11-29,108.269997,109.830002,108.059998,109.209999,106.239357,541200
2018-11-30,108.500000,110.010002,108.419998,109.599998,106.618752,563500
2018-12-03,111.809998,112.500000,111.080002,111.680000,108.642174,493400
2018-12-04,111.599998,112.000000,108.080002,108.370003,105.422218,520800
2018-12-06,106.220001,107.639999,105.309998,107.529999,104.605049,556900
2018-12-07,108.309998,109.180000,104.260002,104.839996,101.988235,395400
2018-12-10,105.239998,106.150002,104.029999,104.930000,102.075790,365200
2018-12-11,107.529999,107.565002,104.580002,104.959999,102.104965,278800
2018-12-12,105.900002,106.790001,105.360001,105.419998,102.552452,526900
2018-12-13,105.809998,105.930000,103.750000,104.099998,101.268356,483400
2018-12-14,102.120003,102.830002,101.099998,101.489998,98.729355,622800
2018-12-17,100.790001,101.709999,99.485001,99.940002,97.221527,653900
